,num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
2528,4078,mitzis-photo,Mitzi's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2529,4079,mitzis-poster,Mitzi's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2530,4080,mixed-tweed-socks,Mixed-tweed Socks,Socks,,200.0,bells,800.0,bells,,,,,nh,item-mixed-tweed-socks,https://villagerdb.com/images/items/full/mixed-tweed-socks.d537b13.png
2531,4081,mixer,Mixer,Furniture,True,350.0,bells,1400.0,bells,Nook's Cranny,,,,nh,item-mixer,https://villagerdb.com/images/items/thumb/mixer.6e6da00.png
2532,4082,miyama-stag-model,Miyama Stag Model,Furniture,,3000.0,bells,,,,,,,nh,item-miyama-stag-model,https://villagerdb.com/images/items/thumb/miyama-stag-model.91d3fa0.png
2533,4083,miyama-stag,Miyama Stag,Bugs,False,1000.0,bells,4000.0,bells,,,,,nh,item-miyama-stag,https://villagerdb.com/images/items/thumb/miyama-stag.110644f.png
2534,4084,moai-statue,Moai Statue,Furniture,False,1900.0,bells,7600.0,bells,,,,,nh,item-moai-statue,https://villagerdb.com/images/items/thumb/moai-statue.5646c91.png
2535,4085,mobile,Mobile,Furniture,,195.0,bells,780.0,bells,,,,,nh,item-mobile,https://villagerdb.com/images/items/thumb/mobile.d472142.png
2536,4086,moccasin-boots,Moccasin Boots,Shoes,,280.0,bells,1120.0,bells,,,,,nh,item-moccasin-boots,https://villagerdb.com/images/items/full/moccasin-boots.20a9479.png
2537,4087,moccasins,Moccasins,Shoes,True,270.0,bells,1080.0,bells,Able Sisters,,,,nh,item-moccasins,https://villagerdb.com/images/items/full/moccasins.20c6a20.png
2538,4089,mod-parka,Mod Parka,Tops,,420.0,bells,1680.0,bells,,,,,nh,item-mod-parka,https://villagerdb.com/images/items/full/mod-parka.a54ba07.png
2539,4092,mod-wall,Mod Wall,Wallpaper,True,305.0,bells,1220.0,bells,Nook's Cranny,,,,nh,,
2540,4095,modeling-clay,Modeling Clay,Furniture,,400.0,bells,1600.0,bells,,,,,nh,item-modeling-clay,https://villagerdb.com/images/items/thumb/modeling-clay.01408ee.png
2541,4105,modern-office-chair,Modern Office Chair,Furniture,True,550.0,bells,2200.0,bells,Nook's Cranny,,,,nh,item-modern-office-chair,https://villagerdb.com/images/items/thumb/modern-office-chair.65cf787.png
2542,4107,modern-shoji-screen-wall,Modern Shoji-screen Wall,Wallpaper,True,287.0,bells,1150.0,bells,Nook's Cranny,,,,nh,,
2543,4110,modern-tearoom-wall,Modern Tearoom Wall,Wallpaper,True,437.0,bells,1750.0,bells,Nook's Cranny,,,,nh,,
2544,4117,modern-wavy-rug,Modern Wavy Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
2545,4123,modern-wood-flooring,Modern Wood Flooring,Flooring,True,320.0,bells,1280.0,bells,Nook's Cranny,,,,nh,,
2546,4130,modern-wood-wall,Modern Wood Wall,Wallpaper,,1800.0,bells,7200.0,bells,,,,,nh,,
2547,4131,moes-photo,Moe's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2548,4132,moes-poster,Moe's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2549,4133,mohawk-wig,Mohawk Wig,Hats,,320.0,bells,1280.0,bells,,,,,nh,item-mohawk-wig,https://villagerdb.com/images/items/full/mohawk-wig.b608223.png
2550,4134,moldy-dress,Moldy Dress,Dresses,,10.0,bells,40.0,bells,,,,,nh,item-moldy-dress,https://villagerdb.com/images/items/full/moldy-dress.28f4942.png
2551,4136,mole-cricket-model,Mole Cricket Model,Furniture,,1500.0,bells,,,,,,,nh,item-mole-cricket-model,https://villagerdb.com/images/items/thumb/mole-cricket-model.42dec77.png
2552,4137,mole-cricket,Mole Cricket,Bugs,False,500.0,bells,,,Underground (dig near chirping) (Nov-May),,,,nh,item-mole-cricket,https://villagerdb.com/images/items/thumb/mole-cricket.8ec9820.png
2553,4138,mollys-photo,Molly's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2554,4139,mollys-poster,Molly's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2555,4140,moms-art,Mom's Art,Furniture,,88.0,bells,352.0,bells,,,,,nh,item-moms-art,https://villagerdb.com/images/items/thumb/moms-art.8a82593.png
2556,4141,moms-candle-set,Mom's Candle Set,Furniture,False,88.0,bells,352.0,bells,,,,,nh,item-moms-candle-set,https://villagerdb.com/images/items/thumb/moms-candle-set.3e9a621.png
2557,4142,moms-cool-kitchen-mat,Mom's Cool Kitchen Mat,Flooring,,88.0,bells,352.0,bells,,,,,nh,,
2558,4143,moms-cushion,Mom's Cushion,Furniture,,88.0,bells,352.0,bells,,,,,nh,item-moms-cushion,https://villagerdb.com/images/items/thumb/moms-cushion.94505fb.png
2559,4144,moms-embroidery,Mom's Embroidery,Furniture,,88.0,bells,352.0,bells,,,,,nh,item-moms-embroidery,https://villagerdb.com/images/items/thumb/moms-embroidery.862148b.png
2560,4145,moms-hand-knit-sweater,Mom's Hand-knit Sweater,Tops,,88.0,bells,352.0,bells,,,,,nh,item-moms-hand-knit-sweater,https://villagerdb.com/images/items/full/moms-hand-knit-sweater.e3b6da7.png
2561,4146,moms-handmade-apron,Mom's Handmade Apron,Tops,,88.0,bells,352.0,bells,,,,,nh,item-moms-handmade-apron,https://villagerdb.com/images/items/full/moms-handmade-apron.e35a4cd.png
2562,4147,moms-homemade-cake,Mom's Homemade Cake,Furniture,False,88.0,bells,,,In the mail on your birthday,,,,nh,item-moms-homemade-cake,https://villagerdb.com/images/items/thumb/moms-homemade-cake.c49f30a.png
2563,4148,moms-knapsack,Mom's Knapsack,Accessories,,175.0,bells,700.0,bells,,,,,nh,item-moms-knapsack,https://villagerdb.com/images/items/full/moms-knapsack.20a973d.png
2564,4149,moms-lively-kitchen-mat,Mom's Lively Kitchen Mat,Flooring,,88.0,bells,352.0,bells,,,,,nh,,
2565,4150,moms-pen-stand,Mom's Pen Stand,Furniture,,88.0,bells,352.0,bells,,,,,nh,item-moms-pen-stand,https://villagerdb.com/images/items/thumb/moms-pen-stand.1d938dc.png
2566,4151,moms-playful-kitchen-mat,Mom's Playful Kitchen Mat,Flooring,,88.0,bells,352.0,bells,,,,,nh,,
2567,4152,moms-plushie,Mom's Plushie,Furniture,,88.0,bells,352.0,bells,,,,,nh,item-moms-plushie,https://villagerdb.com/images/items/thumb/moms-plushie.22dfc6b.png
2568,4153,moms-reliable-kitchen-mat,Mom's Reliable Kitchen Mat,Flooring,,88.0,bells,352.0,bells,,,,,nh,,
2569,4154,moms-tea-cozy,Mom's Tea Cozy,Furniture,False,88.0,bells,352.0,bells,,,,,nh,item-moms-tea-cozy,https://villagerdb.com/images/items/thumb/moms-tea-cozy.725791d.png
2570,4155,moms-tissue-box,Mom's Tissue Box,Furniture,,88.0,bells,352.0,bells,,,,,nh,item-moms-tissue-box,https://villagerdb.com/images/items/thumb/moms-tissue-box.869500b.png
2571,4156,monarch-butterfly-model,Monarch Butterfly Model,Furniture,,420.0,bells,,,,,,,nh,item-monarch-butterfly-model,https://villagerdb.com/images/items/thumb/monarch-butterfly-model.b80138b.png
2572,4157,monarch-butterfly,Monarch Butterfly,Bugs,False,140.0,bells,560.0,bells,,,,,nh,item-monarch-butterfly,https://villagerdb.com/images/items/thumb/monarch-butterfly.927b667.png
2573,4159,money-flooring,Money Flooring,Flooring,,25000.0,bells,100000.0,bells,,,,,nh,,
2574,4160,moniques-photo,Monique's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2575,4161,moniques-poster,Monique's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2576,4164,monochromatic-dot-flooring,Monochromatic Dot Flooring,Flooring,True,200.0,bells,800.0,bells,Nook's Cranny,,,,nh,,
2577,4165,monochromatic-dotted-rug,Monochromatic Dotted Rug,Flooring,True,500.0,bells,2000.0,bells,Nook's Cranny,,,,nh,,
2578,4165,monochromatic-dotted-rug,Monochromatic Dotted Rug,Flooring,True,500.0,bells,2000.0,bells,Saharah,,,,nh,,
2579,4166,monochromatic-dotted-wall,Monochromatic Dotted Wall,Wallpaper,,275.0,bells,1100.0,bells,,,,,nh,,
2580,4167,monochromatic-tile-flooring,Monochromatic Tile Flooring,Flooring,,405.0,bells,1620.0,bells,,,,,nh,,
2581,4168,monochromatic-tile-wall,Monochromatic-tile Wall,Wallpaper,,355.0,bells,1420.0,bells,,,,,nh,,
2582,4169,monochromatic-wavy-rug,Monochromatic Wavy Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
2583,4172,monocle,Monocle,Accessories,True,275.0,bells,1100.0,bells,Able Sisters,,,,nh,item-monocle,https://villagerdb.com/images/items/full/monocle.b06b416.png
2584,4174,monster-statue,Monster Statue,Furniture,,25000.0,bells,,,,,,,nh,item-monster-statue,https://villagerdb.com/images/items/thumb/monster-statue.daeee3d.png
2585,4175,monstera,Monstera,Furniture,True,425.0,bells,1700.0,bells,,,,,nh,item-monstera,https://villagerdb.com/images/items/thumb/monstera.3b8e617.png
2586,4176,montys-photo,Monty's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2587,4177,montys-poster,Monty's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2588,4181,moon,Moon,Furniture,,12500.0,bells,50000.0,bells,,,,,nh,item-moon,https://villagerdb.com/images/items/thumb/moon.6c37558.png
2589,4182,mooses-photo,Moose's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2590,4183,mooses-poster,Moose's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2591,4185,moray-eel-model,Moray Eel Model,Furniture,,6000.0,bells,,,,,,,nh,item-moray-eel-model,https://villagerdb.com/images/items/thumb/moray-eel-model.41f43da.png
2592,4186,moray-eel,Moray Eel,Fish,False,2000.0,bells,,,,,,,nh,item-moray-eel,https://villagerdb.com/images/items/thumb/moray-eel.f7aa866.png
2593,4187,morning-coat,Morning Coat,Tops,,625.0,bells,2500.0,bells,,,,,nh,item-morning-coat,https://villagerdb.com/images/items/full/morning-coat.ded61f4.png
2594,4188,morning-glory-yukata,Morning-glory Yukata,Dresses,,570.0,bells,2280.0,bells,,,,,nh,item-morning-glory-yukata,https://villagerdb.com/images/items/full/morning-glory-yukata.8efdc96.png
2595,4190,mortar-wall,Mortar Wall,Wallpaper,,750.0,bells,3000.0,bells,,,,,nh,,
2596,4193,mosaic-tile-wall,Mosaic-tile Wall,Wallpaper,True,362.0,bells,1450.0,bells,Nook's Cranny,,,,nh,,
2597,4196,mosquito-model,Mosquito Model,Furniture,,390.0,bells,,,,,,,nh,item-mosquito-model,https://villagerdb.com/images/items/thumb/mosquito-model.18d2421.png
2598,4197,mosquito,Mosquito,Bugs,False,130.0,bells,520.0,bells,,,,,nh,item-mosquito,https://villagerdb.com/images/items/thumb/mosquito.f101923.png
2599,4198,moss-ball,Moss Ball,Furniture,True,180.0,bells,720.0,bells,,,,,nh,item-moss-ball,https://villagerdb.com/images/items/thumb/moss-ball.eb81508.png
2600,4200,mossy-garden-flooring,Mossy-garden Flooring,Flooring,False,750.0,bells,3000.0,bells,,,,,nh,,
2601,4201,mossy-garden-rock,Mossy Garden Rock,Furniture,,2550.0,bells,10200.0,bells,,,,,nh,item-mossy-garden-rock,https://villagerdb.com/images/items/thumb/mossy-garden-rock.03dba8c.png
2602,4202,mossy-garden-wall,Mossy-garden Wall,Wallpaper,,750.0,bells,3000.0,bells,,,,,nh,,
2603,4203,moth-model,Moth Model,Furniture,,390.0,bells,,,,,,,nh,item-moth-model,https://villagerdb.com/images/items/thumb/moth-model.a07d668.png
2604,4205,moth,Moth,Bugs,False,130.0,bells,520.0,bells,,,,,nh,item-moth,https://villagerdb.com/images/items/thumb/moth.4d10681.png
2605,4208,motts-photo,Mott's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2606,4209,motts-poster,Mott's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2607,4210,mountain-bike,Mountain Bike,Furniture,True,1275.0,bells,5100.0,bells,,,,,nh,item-mountain-bike,https://villagerdb.com/images/items/thumb/mountain-bike.a29fe9e.png
2608,4212,mountain-parka,Mountain Parka,Tops,True,350.0,bells,1400.0,bells,,,,,nh,item-mountain-parka,https://villagerdb.com/images/items/full/mountain-parka.98e3014.png
2609,4213,mountain-song,Mountain Song,Music,,800.0,bells,3200.0,bells,,,,,nh,,
2610,4214,mountain-standee,Mountain Standee,Furniture,,1080.0,bells,4320.0,bells,,,,,nh,item-mountain-standee,https://villagerdb.com/images/items/thumb/mountain-standee.988b23c.png
2611,4216,mounted-black-bass,Mounted Black Bass,Furniture,True,325.0,bells,1300.0,bells,,,,,nh,item-mounted-black-bass,https://villagerdb.com/images/items/thumb/mounted-black-bass.7151249.png
2612,4217,mounted-blue-marlin,Mounted Blue Marlin,Furniture,,1250.0,bells,5000.0,bells,,,,,nh,item-mounted-blue-marlin,https://villagerdb.com/images/items/thumb/mounted-blue-marlin.1b4634a.png
2613,4220,mr-flamingo,Mr. Flamingo,Furniture,True,750.0,bells,3000.0,bells,Nook's Cranny,,,,nh,item-mr-flamingo,https://villagerdb.com/images/items/thumb/mr-flamingo.7dd0b3b.png
2614,4221,mr-kk,Mr. K.K.,Music,,800.0,bells,3200.0,bells,,,,,nh,,
2615,4222,mrs-flamingo,Mrs. Flamingo,Furniture,True,750.0,bells,3000.0,bells,,,,,nh,item-mrs-flamingo,https://villagerdb.com/images/items/thumb/mrs-flamingo.9e33788.png
2616,4223,muay-thai-shorts,Muay-thai Shorts,Bottoms,,245.0,bells,980.0,bells,,,,,nh,item-muay-thai-shorts,https://villagerdb.com/images/items/full/muay-thai-shorts.ff7cb4e.png
2617,4224,muffys-photo,Muffy's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2618,4225,muffys-poster,Muffy's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2619,4226,mug,Mug,Furniture,True,115.0,bells,460.0,bells,Nook's Cranny,,,,nh,item-mug,https://villagerdb.com/images/items/thumb/mug.f192c88.png
2620,4228,multicolor-shorts,Multicolor Shorts,Bottoms,,275.0,bells,1100.0,bells,,,,,nh,item-multicolor-shorts,https://villagerdb.com/images/items/full/multicolor-shorts.860f90c.png
2621,4229,multipurpose-vest,Multipurpose Vest,Tops,True,420.0,bells,1680.0,bells,Able Sisters,,,,nh,item-multipurpose-vest,https://villagerdb.com/images/items/full/multipurpose-vest.da37934.png
2622,4230,mum-crown,Mum Crown,Hats,,480.0,bells,1920.0,bells,,,,,nh,item-mum-crown,https://villagerdb.com/images/items/full/mum-crown.b8d64d2.png
2623,4231,mum-cushion,Mum Cushion,Furniture,False,440.0,bells,,,,True,3.0,yellow-mums,nh,item-mum-cushion,https://villagerdb.com/images/items/thumb/mum-cushion.a542938.png
2624,4231,mum-cushion,Mum Cushion,Furniture,False,440.0,bells,,,,True,10.0,clump-of-weeds,nh,item-mum-cushion,https://villagerdb.com/images/items/thumb/mum-cushion.a542938.png
2625,4232,mum-weath,Mum Weath,Furniture,False,,,,,,False,3.0,white-mums,nh,item-mum-weath,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
2626,4232,mum-weath,Mum Weath,Furniture,False,,,,,,False,3.0,yellow-mums,nh,item-mum-weath,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
2627,4232,mum-weath,Mum Weath,Furniture,False,,,,,,False,3.0,red-mums,nh,item-mum-weath,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
2628,4233,mum-wreath,Mum Wreath,Furniture,,720.0,bells,2880.0,bells,,,,,nh,item-mum-wreath,https://villagerdb.com/images/items/thumb/mum-wreath.69a0bf7.png
2629,4234,mummy-mask,Mummy Mask,Hats,,245.0,bells,980.0,bells,,,,,nh,item-mummy-mask,https://villagerdb.com/images/items/full/mummy-mask.0fb2e3a.png
2630,4235,mummy-outfit,Mummy Outfit,Dresses,,175.0,bells,700.0,bells,,,,,nh,item-mummy-outfit,https://villagerdb.com/images/items/full/mummy-outfit.a2d8dd9.png
2631,4239,mums-wand,Mums Wand,Tools,False,1580.0,bells,,,,,,,nh,item-mums-wand,https://villagerdb.com/images/items/thumb/mums-wand.dea1018.png
2632,4240,murphys-photo,Murphy's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2633,4241,murphys-poster,Murphy's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2634,4242,muscle-tank,Muscle Tank,Tops,,160.0,bells,640.0,bells,,,,,nh,item-muscle-tank,https://villagerdb.com/images/items/full/muscle-tank.55b7199.png
2635,4256,mush-lamp,Mush Lamp,Furniture,,1600.0,bells,6400.0,bells,,,,,nh,item-mush-lamp,https://villagerdb.com/images/items/thumb/mush-lamp.df12bb7.png
2636,4257,mush-log,Mush Log,Furniture,,1680.0,bells,6720.0,bells,,,,,nh,item-mush-log,https://villagerdb.com/images/items/thumb/mush-log.ba6f41c.png
2637,4258,mush-low-stool,Mush Low Stool,Furniture,,800.0,bells,3200.0,bells,,,,,nh,item-mush-low-stool,https://villagerdb.com/images/items/thumb/mush-low-stool.72ff3a5.png
2638,4259,mush-parasol,Mush Parasol,Furniture,,1200.0,bells,4800.0,bells,,,,,nh,item-mush-parasol,https://villagerdb.com/images/items/thumb/mush-parasol.84fe4ae.png
2639,4260,mush-partition,Mush Partition,Furniture,,1800.0,bells,7200.0,bells,,,,,nh,item-mush-partition,https://villagerdb.com/images/items/thumb/mush-partition.a06dc88.png
2640,4261,mush-rug,Mush Rug,Flooring,,375.0,bells,1500.0,bells,,,,,nh,,
2641,4263,mush-table,Mush Table,Furniture,,1520.0,bells,6080.0,bells,,,,,nh,item-mush-table,https://villagerdb.com/images/items/thumb/mush-table.df887ff.png
2642,4265,mush-umbrella,Mush Umbrella,Umbrellas,,1200.0,bells,4800.0,bells,,,,,nh,item-mush-umbrella,https://villagerdb.com/images/items/full/mush-umbrella.48fd722.png
2643,4267,mush-wall,Mush Wall,Wallpaper,,21400.0,bells,85600.0,bells,,,,,nh,,
2644,4270,mushroom-wand,Mushroom Wand,Tools,False,3300.0,bells,,,,,,,nh,item-mushroom-wand,https://villagerdb.com/images/items/thumb/mushroom-wand.e5d5373.png
2645,4271,mushroom-wreath,Mushroom Wreath,Furniture,,1500.0,bells,6000.0,bells,,,,,nh,item-mushroom-wreath,https://villagerdb.com/images/items/thumb/mushroom-wreath.d7992f5.png
2646,4272,music-fest-shirt,Music-fest Shirt,Tops,,300.0,bells,1200.0,bells,,,,,nh,item-music-fest-shirt,https://villagerdb.com/images/items/full/music-fest-shirt.570f174.png
2647,4275,music-stand,Music Stand,Furniture,False,960.0,bells,,,,True,8.0,hardwood,nh,item-music-stand,https://villagerdb.com/images/items/thumb/music-stand.abf71c6.png
2648,4279,mvp-tee,Mvp Tee,Tops,,160.0,bells,640.0,bells,,,,,nh,item-mvp-tee,https://villagerdb.com/images/items/full/mvp-tee.462f3ab.png
2649,4288,my-melody-poster,My Melody Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2650,4292,my-place,My Place,Music,,800.0,bells,3200.0,bells,,,,,nh,,
2651,4293,myllokunmingia,Myllokunmingia,Fossils,False,1500.0,bells,,,Underground (dig spot),,,,nh,item-myllokunmingia,https://villagerdb.com/images/items/thumb/myllokunmingia.6a51b2d.png
2652,4294,mysterious-dress,Mysterious Dress,Dresses,,780.0,bells,3120.0,bells,,,,,nh,item-mysterious-dress,https://villagerdb.com/images/items/full/mysterious-dress.c0bcf24.png
2653,4298,nail-art-set,Nail-art Set,Furniture,True,250.0,bells,1000.0,bells,Nook's Cranny,,,,nh,item-nail-art-set,https://villagerdb.com/images/items/thumb/nail-art-set.e5b379b.png
2654,4299,nanas-photo,Nana's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2655,4300,nanas-poster,Nana's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2656,4301,nans-photo,Nan's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2657,4302,nans-poster,Nan's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2658,4303,naomis-photo,Naomi's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2659,4304,naomis-poster,Naomi's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2660,4305,napoleonfish-model,Napoleonfish Model,Furniture,,30000.0,bells,,,,,,,nh,item-napoleonfish-model,https://villagerdb.com/images/items/thumb/napoleonfish-model.94ce879.png
2661,4306,napoleonfish,Napoleonfish,Fish,False,10000.0,bells,,,,,,,nh,item-napoleonfish,https://villagerdb.com/images/items/thumb/napoleonfish.8d8efc8.png
2662,4308,nates-photo,Nate's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
2663,4309,nates-poster,Nate's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2664,4310,nats-poster,Nat's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
2665,4316,natural-block-flooring,Natural-block Flooring,Flooring,,345.0,bells,1380.0,bells,,,,,nh,,
2666,4318,natural-garden-chair,Natural Garden Chair,Furniture,,2220.0,bells,8880.0,bells,,True,6.0,hardwood,nh,item-natural-garden-chair,https://villagerdb.com/images/items/thumb/natural-garden-chair.2f7ce9e.png
2667,4318,natural-garden-chair,Natural Garden Chair,Furniture,,2220.0,bells,8880.0,bells,,True,2.0,iron-nugget,nh,item-natural-garden-chair,https://villagerdb.com/images/items/thumb/natural-garden-chair.2f7ce9e.png
2668,4319,natural-garden-table,Natural Garden Table,Furniture,False,3330.0,bells,,,,True,9.0,hardwood,nh,item-natural-garden-table,https://villagerdb.com/images/items/thumb/natural-garden-table.1afb642.png
2669,4319,natural-garden-table,Natural Garden Table,Furniture,False,3330.0,bells,,,,True,3.0,iron-nugget,nh,item-natural-garden-table,https://villagerdb.com/images/items/thumb/natural-garden-table.1afb642.png
2670,4322,natural-mum-wreath,Natural Mum Wreath,Furniture,,4800.0,bells,19200.0,bells,,,,,nh,item-natural-mum-wreath,https://villagerdb.com/images/items/thumb/natural-mum-wreath.0e41df7.png
2671,4323,natural-ramp,Natural Ramp,Furniture,,,,98000.0,bells,,,,,nh,item-natural-ramp,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
2672,4324,natural-square-table,Natural Square Table,Furniture,,1980.0,bells,7920.0,bells,,,,,nh,item-natural-square-table,https://villagerdb.com/images/items/thumb/natural-square-table.b1939bb.png
2673,4327,natural-wooden-deck-rug,Natural Wooden-deck Rug,Flooring,,375.0,bells,1500.0,bells,,,,,nh,,
2674,4331,navy-wrapping-paper,Navy Wrapping Paper,Usables,,40.0,bells,,,,,,,nh,item-navy-wrapping-paper,https://villagerdb.com/images/items/thumb/navy-wrapping-paper.abec60b.png
2675,4333,neapolitan,Neapolitan,Music,,800.0,bells,3200.0,bells,,,,,nh,,
